datetime,A Bus Voltage,A Current,Set Voltage,digital intput
2023-05-19 14:53:16.407256,0.95 V,-0.20 mA,0.50,618.65
2023-05-19 14:53:16.426885,0.95 V,-0.20 mA,0.50,618.65
2023-05-19 14:53:19.345893,0.94 V,-0.20 mA,0.50,618.65
2023-05-19 14:53:19.364340,0.94 V,-0.40 mA,0.50,618.65
2023-05-19 14:53:19.384210,0.94 V,-0.40 mA,0.50,618.65
2023-05-19 14:53:19.403227,0.94 V,-0.40 mA,0.50,618.65
2023-05-19 14:53:19.421793,0.94 V,-0.40 mA,0.50,618.65
2023-05-19 14:53:19.441714,0.94 V,-0.40 mA,0.50,618.65
2023-05-19 14:53:19.459787,0.94 V,-0.40 mA,0.50,618.65
2023-05-19 14:53:22.377876,0.94 V,-0.40 mA,0.50,618.65
2023-05-19 14:53:22.400204,0.94 V,-0.10 mA,0.50,618.65
2023-05-19 14:53:22.422630,0.94 V,-0.10 mA,0.50,618.65
2023-05-19 14:53:22.441900,0.94 V,-0.10 mA,0.50,618.65
2023-05-19 14:53:22.465492,0.94 V,-0.10 mA,0.50,618.65
2023-05-19 14:53:22.505602,0.94 V,-0.10 mA,0.50,618.65
2023-05-19 14:53:22.544072,0.94 V,-0.10 mA,0.50,618.65
2023-05-19 14:53:25.409412,0.91 V,-0.10 mA,0.50,618.65
2023-05-19 14:53:25.428512,0.91 V,-0.40 mA,0.50,618.65
2023-05-19 14:53:25.448131,0.91 V,-0.40 mA,0.50,618.65
2023-05-19 14:53:25.466836,0.91 V,-0.40 mA,0.50,618.65
2023-05-19 14:53:25.484246,0.91 V,-0.40 mA,0.50,618.65
2023-05-19 14:53:25.504406,0.91 V,-0.40 mA,0.50,618.65
2023-05-19 14:53:25.522658,0.91 V,-0.40 mA,0.50,618.65
2023-05-19 14:53:28.441368,0.90 V,-0.40 mA,0.50,618.65
2023-05-19 14:53:28.459558,0.90 V,-0.30 mA,0.50,618.65
2023-05-19 14:53:28.479613,0.90 V,-0.30 mA,0.50,618.65
2023-05-19 14:53:28.496883,0.90 V,-0.30 mA,0.50,618.65
2023-05-19 14:53:28.515706,0.90 V,-0.30 mA,0.50,618.65
2023-05-19 14:53:28.535783,0.90 V,-0.30 mA,0.50,618.65
2023-05-19 14:53:28.554837,0.90 V,-0.30 mA,0.50,618.65
2023-05-19 14:53:31.473579,0.88 V,-0.30 mA,0.50,618.65
2023-05-19 14:53:31.491292,0.88 V,-0.70 mA,0.50,618.65
2023-05-19 14:53:31.509917,0.88 V,-0.70 mA,0.50,618.65
2023-05-19 14:53:31.528476,0.88 V,-0.70 mA,0.50,618.65
2023-05-19 14:53:31.546120,0.88 V,-0.70 mA,0.50,618.65
2023-05-19 14:53:31.565354,0.88 V,-0.70 mA,0.50,618.65
2023-05-19 14:53:31.583446,0.88 V,-0.70 mA,0.50,618.65
2023-05-19 14:53:34.505680,0.85 V,-0.70 mA,0.50,618.65
2023-05-19 14:53:34.523900,0.85 V,-0.20 mA,0.50,618.65
2023-05-19 14:53:34.545573,0.85 V,-0.20 mA,0.50,618.65
2023-05-19 14:53:34.564262,0.85 V,-0.20 mA,0.50,618.65
2023-05-19 14:53:34.582536,0.85 V,-0.20 mA,0.50,618.65
2023-05-19 14:53:34.601235,0.85 V,-0.20 mA,0.50,618.65
2023-05-19 14:53:34.618600,0.85 V,-0.20 mA,0.50,618.65
2023-05-19 14:53:37.537672,0.86 V,-0.20 mA,0.50,618.65
2023-05-19 14:53:37.585722,0.86 V,-0.20 mA,0.50,618.65
2023-05-19 14:53:37.607088,0.86 V,-0.20 mA,0.50,618.65
2023-05-19 14:53:37.627453,0.86 V,-0.20 mA,0.50,618.65
2023-05-19 14:53:37.646005,0.86 V,-0.20 mA,0.50,618.65
2023-05-19 14:53:37.662684,0.86 V,-0.20 mA,0.50,618.65
2023-05-19 14:53:37.680732,0.86 V,-0.20 mA,0.50,618.65
2023-05-19 14:53:40.569658,0.88 V,-0.20 mA,0.50,618.65
2023-05-19 14:53:40.587451,0.88 V,-0.30 mA,0.50,618.65
2023-05-19 14:53:40.606412,0.88 V,-0.30 mA,0.50,618.65
2023-05-19 14:53:40.625074,0.88 V,-0.30 mA,0.50,618.65
2023-05-19 14:53:40.642462,0.88 V,-0.30 mA,0.50,618.65
2023-05-19 14:53:40.661806,0.88 V,-0.30 mA,0.50,618.65
2023-05-19 14:53:40.679451,0.88 V,-0.30 mA,0.50,618.65
2023-05-19 14:53:43.601348,0.91 V,-0.30 mA,0.50,618.65
2023-05-19 14:53:43.619665,0.91 V,-0.30 mA,0.50,618.65
2023-05-19 14:53:43.638807,0.91 V,-0.30 mA,0.50,618.65
2023-05-19 14:53:43.657132,0.91 V,-0.30 mA,0.50,618.65
2023-05-19 14:53:43.674980,0.91 V,-0.30 mA,0.50,618.65
2023-05-19 14:53:43.695566,0.91 V,-0.30 mA,0.50,618.65
2023-05-19 14:53:43.713390,0.91 V,-0.30 mA,0.50,618.65
2023-05-19 14:53:46.633212,0.92 V,-0.30 mA,0.50,618.65
2023-05-19 14:53:46.650006,0.92 V,-0.40 mA,0.50,618.65
2023-05-19 14:53:46.669275,0.92 V,-0.40 mA,0.50,618.65
2023-05-19 14:53:46.687090,0.92 V,-0.40 mA,0.50,618.65
2023-05-19 14:53:46.705415,0.92 V,-0.40 mA,0.50,618.65
2023-05-19 14:53:46.724518,0.92 V,-0.40 mA,0.50,618.65
2023-05-19 14:53:46.742995,0.92 V,-0.40 mA,0.50,618.65
2023-05-19 14:53:49.664745,0.95 V,-0.40 mA,0.50,618.65
2023-05-19 14:53:49.683254,0.95 V,-0.40 mA,0.50,618.65
2023-05-19 14:53:49.701693,0.95 V,-0.40 mA,0.50,618.65
2023-05-19 14:53:49.720187,0.95 V,-0.40 mA,0.50,618.65
2023-05-19 14:53:49.737976,0.95 V,-0.40 mA,0.50,618.65
2023-05-19 14:53:49.756879,0.95 V,-0.40 mA,0.50,618.65
2023-05-19 14:53:49.774533,0.95 V,-0.40 mA,0.50,618.65
2023-05-19 14:53:52.696207,0.95 V,-0.40 mA,0.50,618.65
2023-05-19 14:53:52.715563,0.95 V,-0.30 mA,0.50,618.65
2023-05-19 14:53:52.735863,0.95 V,-0.30 mA,0.50,618.65
2023-05-19 14:53:52.754950,0.95 V,-0.30 mA,0.50,618.65
2023-05-19 14:53:52.773615,0.95 V,-0.30 mA,0.50,618.65
2023-05-19 14:53:52.792058,0.95 V,-0.30 mA,0.50,618.65
2023-05-19 14:53:52.809248,0.95 V,-0.30 mA,0.50,618.65
2023-05-19 14:53:55.727848,0.95 V,-0.30 mA,0.50,618.65
2023-05-19 14:53:55.746156,0.95 V,-0.30 mA,0.50,618.65
2023-05-19 14:53:55.764559,0.95 V,-0.30 mA,0.50,618.65
2023-05-19 14:53:55.781530,0.95 V,-0.30 mA,0.50,618.65
2023-05-19 14:53:55.798593,0.95 V,-0.30 mA,0.50,618.65
2023-05-19 14:53:55.817419,0.95 V,-0.30 mA,0.50,618.65
2023-05-19 14:53:55.834263,0.95 V,-0.30 mA,0.50,618.65
2023-05-19 14:53:58.759306,0.94 V,-0.30 mA,0.50,618.65
2023-05-19 14:53:58.776473,0.94 V,-0.50 mA,0.50,618.65
2023-05-19 14:53:58.795365,0.94 V,-0.50 mA,0.50,618.65
2023-05-19 14:53:58.812463,0.94 V,-0.50 mA,0.50,618.65
2023-05-19 14:53:58.830031,0.94 V,-0.50 mA,0.50,618.65
2023-05-19 14:53:58.849097,0.94 V,-0.50 mA,0.50,618.65
2023-05-19 14:53:58.868172,0.94 V,-0.50 mA,0.50,618.65
2023-05-19 14:54:01.791043,0.94 V,-0.50 mA,0.50,618.65
2023-05-19 14:54:01.809560,0.94 V,-0.30 mA,0.50,618.65
2023-05-19 14:54:01.829388,0.94 V,-0.30 mA,0.50,618.65
2023-05-19 14:54:01.847714,0.94 V,-0.30 mA,0.50,618.65
2023-05-19 14:54:01.865803,0.94 V,-0.30 mA,0.50,618.65
2023-05-19 14:54:01.884098,0.94 V,-0.30 mA,0.50,618.65
2023-05-19 14:54:01.902178,0.94 V,-0.30 mA,0.50,618.65
2023-05-19 14:54:04.822793,0.94 V,-0.30 mA,0.50,618.65
2023-05-19 14:54:04.840821,0.94 V,-0.30 mA,0.50,618.65
2023-05-19 14:54:04.860231,0.94 V,-0.30 mA,0.50,618.65
2023-05-19 14:54:04.880423,0.94 V,-0.30 mA,0.50,618.65
2023-05-19 14:54:04.899390,0.94 V,-0.30 mA,0.50,618.65
2023-05-19 14:54:04.922990,0.94 V,-0.30 mA,0.50,618.65
2023-05-19 14:54:04.942118,0.94 V,-0.30 mA,0.50,618.65
2023-05-19 14:54:07.854712,0.94 V,-0.30 mA,0.50,618.65
2023-05-19 14:54:07.873016,0.94 V,-0.20 mA,0.50,618.65
2023-05-19 14:54:07.893313,0.94 V,-0.20 mA,0.50,618.65
2023-05-19 14:54:07.911806,0.94 V,-0.20 mA,0.50,618.65
2023-05-19 14:54:07.929957,0.94 V,-0.20 mA,0.50,618.65
2023-05-19 14:54:07.948782,0.94 V,-0.20 mA,0.50,618.65
2023-05-19 14:54:07.965733,0.94 V,-0.20 mA,0.50,618.65
2023-05-19 14:54:10.886367,0.94 V,-0.20 mA,0.50,618.65
2023-05-19 14:54:10.903884,0.94 V,-0.50 mA,0.50,618.65
2023-05-19 14:54:10.922723,0.94 V,-0.50 mA,0.50,618.65
2023-05-19 14:54:10.939473,0.94 V,-0.50 mA,0.50,618.65
2023-05-19 14:54:10.956676,0.94 V,-0.50 mA,0.50,618.65
2023-05-19 14:54:10.976118,0.94 V,-0.50 mA,0.50,618.65
2023-05-19 14:54:10.993766,0.94 V,-0.50 mA,0.50,618.65
2023-05-19 14:54:13.917803,0.93 V,-0.50 mA,0.50,618.65
2023-05-19 14:54:13.935416,0.93 V,-0.30 mA,0.50,618.65
2023-05-19 14:54:13.954324,0.93 V,-0.30 mA,0.50,618.65
2023-05-19 14:54:13.972713,0.93 V,-0.30 mA,0.50,618.65
2023-05-19 14:54:13.990971,0.93 V,-0.30 mA,0.50,618.65
2023-05-19 14:54:14.009936,0.93 V,-0.30 mA,0.50,618.65
2023-05-19 14:54:14.027681,0.93 V,-0.30 mA,0.50,618.65
2023-05-19 14:54:16.949582,0.93 V,-0.30 mA,0.50,618.65
2023-05-19 14:54:16.967569,0.93 V,-0.30 mA,0.50,618.65
2023-05-19 14:54:16.986123,0.93 V,-0.30 mA,0.50,618.65
2023-05-19 14:54:17.004560,0.93 V,-0.30 mA,0.50,618.65
2023-05-19 14:54:17.022862,0.93 V,-0.30 mA,0.50,618.65
2023-05-19 14:54:17.041553,0.93 V,-0.30 mA,0.50,618.65
2023-05-19 14:54:17.058906,0.93 V,-0.30 mA,0.50,618.65
2023-05-19 14:54:19.981444,0.92 V,-0.30 mA,0.50,618.65
2023-05-19 14:54:19.999003,0.92 V,-0.30 mA,0.50,618.65
2023-05-19 14:54:20.019087,0.92 V,-0.30 mA,0.50,618.65
2023-05-19 14:54:20.039371,0.92 V,-0.30 mA,0.50,618.65
2023-05-19 14:54:20.057955,0.92 V,-0.30 mA,0.50,618.65
2023-05-19 14:54:20.077990,0.92 V,-0.30 mA,0.50,618.65
2023-05-19 14:54:20.096227,0.92 V,-0.30 mA,0.50,618.65
2023-05-19 14:54:23.013122,0.92 V,-0.30 mA,0.50,618.65
2023-05-19 14:54:23.031119,0.92 V,-0.30 mA,0.50,618.65
2023-05-19 14:54:23.050257,0.92 V,-0.30 mA,0.50,618.65
2023-05-19 14:54:23.068012,0.92 V,-0.30 mA,0.50,618.65
2023-05-19 14:54:23.085873,0.92 V,-0.30 mA,0.50,618.65
2023-05-19 14:54:23.104724,0.92 V,-0.30 mA,0.50,618.65
2023-05-19 14:54:23.122212,0.92 V,-0.30 mA,0.50,618.65
2023-05-19 14:54:26.044711,0.92 V,-0.30 mA,0.50,618.65
2023-05-19 14:54:26.062203,0.92 V,-0.40 mA,0.50,618.65
2023-05-19 14:54:26.081058,0.92 V,-0.40 mA,0.50,618.65
2023-05-19 14:54:26.099415,0.92 V,-0.40 mA,0.50,618.65
2023-05-19 14:54:26.117379,0.92 V,-0.40 mA,0.50,618.65
2023-05-19 14:54:26.137025,0.92 V,-0.40 mA,0.50,618.65
2023-05-19 14:54:26.163017,0.92 V,-0.40 mA,0.50,618.65
2023-05-19 14:54:29.076310,0.91 V,-0.40 mA,0.50,618.65
2023-05-19 14:54:29.093360,0.91 V,-0.30 mA,0.50,618.65
2023-05-19 14:54:29.111322,0.91 V,-0.30 mA,0.50,618.65
2023-05-19 14:54:29.129580,0.91 V,-0.30 mA,0.50,618.65
2023-05-19 14:54:29.152345,0.91 V,-0.30 mA,0.50,618.65
2023-05-19 14:54:29.174313,0.91 V,-0.30 mA,0.50,618.65
2023-05-19 14:54:29.192991,0.91 V,-0.30 mA,0.50,618.65
2023-05-19 14:54:32.107623,0.91 V,-0.30 mA,0.50,618.65
2023-05-19 14:54:32.125279,0.91 V,-0.20 mA,0.50,618.65
2023-05-19 14:54:32.144979,0.91 V,-0.20 mA,0.50,618.65
2023-05-19 14:54:32.171316,0.91 V,-0.20 mA,0.50,618.65
2023-05-19 14:54:32.191215,0.91 V,-0.20 mA,0.50,618.65
2023-05-19 14:54:32.208626,0.91 V,-0.20 mA,0.50,618.65
2023-05-19 14:54:32.226306,0.91 V,-0.20 mA,0.50,618.65
2023-05-19 14:54:35.138869,0.90 V,-0.20 mA,0.50,618.65
2023-05-19 14:54:35.163989,0.90 V,-0.50 mA,0.50,618.65
2023-05-19 14:54:35.185281,0.90 V,-0.50 mA,0.50,618.65
2023-05-19 14:54:35.204413,0.90 V,-0.50 mA,0.50,618.65
2023-05-19 14:54:35.223479,0.90 V,-0.50 mA,0.50,618.65
2023-05-19 14:54:35.241668,0.90 V,-0.50 mA,0.50,618.65
2023-05-19 14:54:35.259757,0.90 V,-0.50 mA,0.50,618.65
2023-05-19 14:54:38.170424,0.90 V,-0.50 mA,0.50,618.65
2023-05-19 14:54:38.188073,0.90 V,-0.50 mA,0.50,618.65
2023-05-19 14:54:38.207139,0.90 V,-0.50 mA,0.50,618.65
2023-05-19 14:54:38.224948,0.90 V,-0.50 mA,0.50,618.65
2023-05-19 14:54:38.242940,0.90 V,-0.50 mA,0.50,618.65
2023-05-19 14:54:38.262898,0.90 V,-0.50 mA,0.50,618.65
2023-05-19 14:54:38.280416,0.90 V,-0.50 mA,0.50,618.65
2023-05-19 14:54:41.201887,0.90 V,-0.50 mA,0.50,618.65
2023-05-19 14:54:41.219938,0.90 V,-0.50 mA,0.50,618.65
2023-05-19 14:54:41.239713,0.90 V,-0.50 mA,0.50,618.65
2023-05-19 14:54:41.257603,0.90 V,-0.50 mA,0.50,618.65
2023-05-19 14:54:41.275603,0.90 V,-0.50 mA,0.50,618.65
2023-05-19 14:54:41.294562,0.90 V,-0.50 mA,0.50,618.65
2023-05-19 14:54:41.312386,0.90 V,-0.50 mA,0.50,618.65
2023-05-19 14:54:44.233402,0.90 V,-0.50 mA,0.50,618.65
2023-05-19 14:54:44.250880,0.90 V,-0.30 mA,0.50,618.65
2023-05-19 14:54:44.270700,0.90 V,-0.30 mA,0.50,618.65
2023-05-19 14:54:44.289029,0.90 V,-0.30 mA,0.50,618.65
2023-05-19 14:54:44.307186,0.90 V,-0.30 mA,0.50,618.65
2023-05-19 14:54:44.326430,0.90 V,-0.30 mA,0.50,618.65
2023-05-19 14:54:44.343898,0.90 V,-0.30 mA,0.50,618.65
2023-05-19 14:54:47.265021,0.90 V,-0.30 mA,0.50,618.65
2023-05-19 14:54:47.283853,0.90 V,-0.40 mA,0.50,618.65
2023-05-19 14:54:47.303358,0.90 V,-0.40 mA,0.50,618.65
2023-05-19 14:54:47.320724,0.90 V,-0.40 mA,0.50,618.65
2023-05-19 14:54:47.339238,0.90 V,-0.40 mA,0.50,618.65
2023-05-19 14:54:47.356956,0.90 V,-0.40 mA,0.50,618.65
2023-05-19 14:54:47.382682,0.90 V,-0.40 mA,0.50,618.65
2023-05-19 14:54:50.296541,0.91 V,-0.40 mA,0.50,618.65
2023-05-19 14:54:50.314654,0.91 V,-0.30 mA,0.50,618.65
2023-05-19 14:54:50.335716,0.91 V,-0.30 mA,0.50,618.65
2023-05-19 14:54:50.355331,0.91 V,-0.30 mA,0.50,618.65
2023-05-19 14:54:50.372590,0.91 V,-0.30 mA,0.50,618.65
2023-05-19 14:54:50.392342,0.91 V,-0.30 mA,0.50,618.65
2023-05-19 14:54:50.408989,0.91 V,-0.30 mA,0.50,618.65
2023-05-19 14:54:53.328105,0.91 V,-0.30 mA,0.50,618.65
2023-05-19 14:54:53.345718,0.91 V,-0.40 mA,0.50,618.65
2023-05-19 14:54:53.364968,0.91 V,-0.40 mA,0.50,618.65
2023-05-19 14:54:53.381654,0.91 V,-0.40 mA,0.50,618.65
2023-05-19 14:54:53.398988,0.91 V,-0.40 mA,0.50,618.65
2023-05-19 14:54:53.419532,0.91 V,-0.40 mA,0.50,618.65
2023-05-19 14:54:53.439122,0.91 V,-0.40 mA,0.50,618.65
2023-05-19 14:54:56.359631,0.90 V,-0.40 mA,0.50,618.65
2023-05-19 14:54:56.377016,0.90 V,-0.40 mA,0.50,618.65
2023-05-19 14:54:56.396317,0.90 V,-0.40 mA,0.50,618.65
2023-05-19 14:54:56.413515,0.90 V,-0.40 mA,0.50,618.65
2023-05-19 14:54:56.431726,0.90 V,-0.40 mA,0.50,618.65
2023-05-19 14:54:56.451489,0.90 V,-0.40 mA,0.50,618.65
2023-05-19 14:54:56.470445,0.90 V,-0.40 mA,0.50,618.65
2023-05-19 14:54:59.391182,0.91 V,-0.40 mA,0.50,618.65
2023-05-19 14:54:59.408904,0.91 V,-0.10 mA,0.50,618.65
2023-05-19 14:54:59.427775,0.91 V,-0.10 mA,0.50,618.65
2023-05-19 14:54:59.446584,0.91 V,-0.10 mA,0.50,618.65
2023-05-19 14:54:59.465317,0.91 V,-0.10 mA,0.50,618.65
2023-05-19 14:54:59.485153,0.91 V,-0.10 mA,0.50,618.65
2023-05-19 14:54:59.504087,0.91 V,-0.10 mA,0.50,618.65
2023-05-19 14:55:02.423554,0.91 V,-0.10 mA,0.50,618.65
2023-05-19 14:55:02.442516,0.91 V,-0.30 mA,0.50,618.65
2023-05-19 14:55:02.462396,0.91 V,-0.30 mA,0.50,618.65
2023-05-19 14:55:02.481535,0.91 V,-0.30 mA,0.50,618.65
2023-05-19 14:55:02.501613,0.91 V,-0.30 mA,0.50,618.65
2023-05-19 14:55:02.522490,0.91 V,-0.30 mA,0.50,618.65
2023-05-19 14:55:02.541626,0.91 V,-0.30 mA,0.50,618.65
2023-05-19 14:55:05.455438,0.91 V,-0.30 mA,0.50,618.65
2023-05-19 14:55:05.474226,0.91 V,-0.20 mA,0.50,618.65
2023-05-19 14:55:05.493485,0.91 V,-0.20 mA,0.50,618.65
2023-05-19 14:55:05.511927,0.91 V,-0.20 mA,0.50,618.65
2023-05-19 14:55:05.529703,0.91 V,-0.20 mA,0.50,618.65
2023-05-19 14:55:05.550537,0.91 V,-0.20 mA,0.50,618.65
2023-05-19 14:55:05.568357,0.91 V,-0.20 mA,0.50,618.65
2023-05-19 14:55:08.487199,0.91 V,-0.20 mA,0.50,618.65
2023-05-19 14:55:08.505853,0.91 V,-0.30 mA,0.50,618.65
2023-05-19 14:55:08.525814,0.91 V,-0.30 mA,0.50,618.65
2023-05-19 14:55:08.544104,0.91 V,-0.30 mA,0.50,618.65
2023-05-19 14:55:08.561653,0.91 V,-0.30 mA,0.50,618.65
2023-05-19 14:55:08.580635,0.91 V,-0.30 mA,0.50,618.65
2023-05-19 14:55:08.598991,0.91 V,-0.30 mA,0.50,618.65
2023-05-19 14:55:11.518751,0.92 V,-0.30 mA,0.50,618.65
2023-05-19 14:55:11.536970,0.92 V,-0.50 mA,0.50,618.65
2023-05-19 14:55:11.556495,0.92 V,-0.50 mA,0.50,618.65
2023-05-19 14:55:11.574028,0.92 V,-0.50 mA,0.50,618.65
2023-05-19 14:55:11.592647,0.92 V,-0.50 mA,0.50,618.65
2023-05-19 14:55:11.611468,0.92 V,-0.50 mA,0.50,618.65
2023-05-19 14:55:11.629383,0.92 V,-0.50 mA,0.50,618.65
2023-05-19 14:55:14.550754,0.93 V,-0.50 mA,0.50,618.65
2023-05-19 14:55:14.569627,0.93 V,-0.40 mA,0.50,618.65
2023-05-19 14:55:14.588444,0.93 V,-0.40 mA,0.50,618.65
2023-05-19 14:55:14.607416,0.93 V,-0.40 mA,0.50,618.65
2023-05-19 14:55:14.625305,0.93 V,-0.40 mA,0.50,618.65
2023-05-19 14:55:14.643918,0.93 V,-0.40 mA,0.50,618.65
2023-05-19 14:55:14.661391,0.93 V,-0.40 mA,0.50,618.65
2023-05-19 14:55:17.582350,0.91 V,-0.40 mA,0.50,618.65
2023-05-19 14:55:17.600033,0.91 V,-0.10 mA,0.50,618.65
2023-05-19 14:55:17.621570,0.91 V,-0.10 mA,0.50,618.65
2023-05-19 14:55:17.639862,0.91 V,-0.10 mA,0.50,618.65
2023-05-19 14:55:17.658740,0.91 V,-0.10 mA,0.50,618.65
2023-05-19 14:55:17.678170,0.91 V,-0.10 mA,0.50,618.65
2023-05-19 14:55:17.696876,0.91 V,-0.10 mA,0.50,618.65
2023-05-19 14:55:20.614138,0.91 V,-0.10 mA,0.50,618.65
2023-05-19 14:55:20.631161,0.91 V,-0.40 mA,0.50,618.65
2023-05-19 14:55:20.650575,0.91 V,-0.40 mA,0.50,618.65
2023-05-19 14:55:20.669009,0.91 V,-0.40 mA,0.50,618.65
2023-05-19 14:55:20.686850,0.91 V,-0.40 mA,0.50,618.65
2023-05-19 14:55:20.705738,0.91 V,-0.40 mA,0.50,618.65
2023-05-19 14:55:20.723018,0.91 V,-0.40 mA,0.50,618.65
2023-05-19 14:55:23.645914,0.91 V,-0.40 mA,0.50,618.65
2023-05-19 14:55:23.664305,0.91 V,-0.40 mA,0.50,618.65
2023-05-19 14:55:23.682819,0.91 V,-0.40 mA,0.50,618.65
2023-05-19 14:55:23.701296,0.91 V,-0.40 mA,0.50,618.65
2023-05-19 14:55:23.719226,0.91 V,-0.40 mA,0.50,618.65
2023-05-19 14:55:23.738658,0.91 V,-0.40 mA,0.50,618.65
2023-05-19 14:55:23.758121,0.91 V,-0.40 mA,0.50,618.65
2023-05-19 14:55:26.677352,0.91 V,-0.40 mA,0.50,618.65
2023-05-19 14:55:26.695350,0.91 V,-0.30 mA,0.50,618.65
2023-05-19 14:55:26.714918,0.91 V,-0.30 mA,0.50,618.65
2023-05-19 14:55:26.733063,0.91 V,-0.30 mA,0.50,618.65
2023-05-19 14:55:26.751507,0.91 V,-0.30 mA,0.50,618.65
2023-05-19 14:55:26.771894,0.91 V,-0.30 mA,0.50,618.65
2023-05-19 14:55:26.789569,0.91 V,-0.30 mA,0.50,618.65
2023-05-19 14:55:29.709231,0.90 V,-0.30 mA,0.50,618.65
2023-05-19 14:55:29.727319,0.90 V,-0.20 mA,0.50,618.65
2023-05-19 14:55:29.747484,0.90 V,-0.20 mA,0.50,618.65
2023-05-19 14:55:29.767681,0.90 V,-0.20 mA,0.50,618.65
2023-05-19 14:55:29.786906,0.90 V,-0.20 mA,0.50,618.65
2023-05-19 14:55:29.804981,0.90 V,-0.20 mA,0.50,618.65
2023-05-19 14:55:29.823407,0.90 V,-0.20 mA,0.50,618.65
2023-05-19 14:55:32.740669,0.90 V,-0.20 mA,0.50,618.65
2023-05-19 14:55:32.759311,0.90 V,-0.40 mA,0.50,618.65
2023-05-19 14:55:32.779645,0.90 V,-0.40 mA,0.50,618.65
2023-05-19 14:55:32.797451,0.90 V,-0.40 mA,0.50,618.65
2023-05-19 14:55:32.816403,0.90 V,-0.40 mA,0.50,618.65
2023-05-19 14:55:32.834905,0.90 V,-0.40 mA,0.50,618.65
2023-05-19 14:55:32.852798,0.90 V,-0.40 mA,0.50,618.65
2023-05-19 14:55:35.772226,0.91 V,-0.40 mA,0.50,618.65
2023-05-19 14:55:35.790363,0.91 V,-0.30 mA,0.50,618.65
2023-05-19 14:55:35.808994,0.91 V,-0.30 mA,0.50,618.65
2023-05-19 14:55:35.827000,0.91 V,-0.30 mA,0.50,618.65
2023-05-19 14:55:35.845808,0.91 V,-0.30 mA,0.50,618.65
2023-05-19 14:55:35.865032,0.91 V,-0.30 mA,0.50,618.65
2023-05-19 14:55:35.884717,0.91 V,-0.30 mA,0.50,618.65
2023-05-19 14:55:38.803562,0.90 V,-0.30 mA,0.50,618.65
2023-05-19 14:55:38.822608,0.90 V,-0.40 mA,0.50,618.65
2023-05-19 14:55:38.841241,0.90 V,-0.40 mA,0.50,618.65
2023-05-19 14:55:38.859788,0.90 V,-0.40 mA,0.50,618.65
2023-05-19 14:55:38.878127,0.90 V,-0.40 mA,0.50,618.65
2023-05-19 14:55:38.898024,0.90 V,-0.40 mA,0.50,618.65
2023-05-19 14:55:38.915652,0.90 V,-0.40 mA,0.50,618.65
2023-05-19 14:55:41.834990,0.91 V,-0.40 mA,0.50,618.65
2023-05-19 14:55:41.852844,0.91 V,-0.20 mA,0.50,618.65
2023-05-19 14:55:41.873417,0.91 V,-0.20 mA,0.50,618.65
2023-05-19 14:55:41.892143,0.91 V,-0.20 mA,0.50,618.65
2023-05-19 14:55:41.911304,0.91 V,-0.20 mA,0.50,618.65
2023-05-19 14:55:41.930513,0.91 V,-0.20 mA,0.50,618.65
2023-05-19 14:55:41.949274,0.91 V,-0.20 mA,0.50,618.65
2023-05-19 14:55:44.866620,0.91 V,-0.20 mA,0.50,618.65
2023-05-19 14:55:44.885363,0.91 V,-0.30 mA,0.50,618.65
2023-05-19 14:55:44.904983,0.91 V,-0.30 mA,0.50,618.65
2023-05-19 14:55:44.923717,0.91 V,-0.30 mA,0.50,618.65
2023-05-19 14:55:44.942765,0.91 V,-0.30 mA,0.50,618.65
2023-05-19 14:55:44.965913,0.91 V,-0.30 mA,0.50,618.65
2023-05-19 14:55:44.986124,0.91 V,-0.30 mA,0.50,618.65
2023-05-19 14:55:47.898287,0.92 V,-0.30 mA,0.50,618.65
2023-05-19 14:55:47.916189,0.92 V,-0.50 mA,0.50,618.65
2023-05-19 14:55:47.936386,0.92 V,-0.50 mA,0.50,618.65
2023-05-19 14:55:47.955481,0.92 V,-0.50 mA,0.50,618.65
2023-05-19 14:55:47.972871,0.92 V,-0.50 mA,0.50,618.65
2023-05-19 14:55:47.992181,0.92 V,-0.50 mA,0.50,618.65
2023-05-19 14:55:48.010214,0.92 V,-0.50 mA,0.50,618.65
2023-05-19 14:55:50.929737,0.91 V,-0.50 mA,0.50,618.65
2023-05-19 14:55:50.947838,0.91 V,-0.40 mA,0.50,618.65
2023-05-19 14:55:50.967677,0.91 V,-0.40 mA,0.50,618.65
2023-05-19 14:55:50.985893,0.91 V,-0.40 mA,0.50,618.65
2023-05-19 14:55:51.004368,0.91 V,-0.40 mA,0.50,618.65
2023-05-19 14:55:51.023559,0.91 V,-0.40 mA,0.50,618.65
2023-05-19 14:55:51.041644,0.91 V,-0.40 mA,0.50,618.65
2023-05-19 14:55:53.961525,0.90 V,-0.40 mA,0.50,618.65
2023-05-19 14:55:53.981167,0.90 V,-0.30 mA,0.50,618.65
2023-05-19 14:55:54.001240,0.90 V,-0.30 mA,0.50,618.65
2023-05-19 14:55:54.020117,0.90 V,-0.30 mA,0.50,618.65
2023-05-19 14:55:54.037901,0.90 V,-0.30 mA,0.50,618.65
2023-05-19 14:55:54.056761,0.90 V,-0.30 mA,0.50,618.65
2023-05-19 14:55:54.074954,0.90 V,-0.30 mA,0.50,618.65
2023-05-19 14:55:56.993189,0.90 V,-0.30 mA,0.50,618.65
